"84855044400"	383
"84855044460"	367
"84855044520"	391
"84855044580"	377
"84855044640"	357
"84855044700"	359
"84855044760"	360
"84855044820"	379
"84855044880"	382
"84855044940"	360
"84855045000"	360
"84855045060"	377
"84855045120"	352
"84855045180"	354
"84855045240"	292
"84855045300"	228
"84855045360"	247
"84855045420"	337
"84855045480"	352
"84855045540"	370
"84855045600"	350
"84855045660"	367
"84855045720"	349
"84855045780"	383
"84855045840"	357
"84855045900"	354
"84855045960"	366
"84855046020"	357
"84855046080"	386
"84855046140"	372
"84855046200"	359
"84855046260"	344
"84855046320"	379
"84855046380"	377
"84855046440"	378
"84855046500"	352
"84855046560"	339
"84855046620"	366
"84855046680"	364
"84855046740"	377
"84855046800"	341
"84855046860"	372
"84855046920"	356
"84855046980"	358
"84855047040"	344
"84855047100"	377
"84855047160"	367
"84855047220"	355
"84855047280"	372
"84855047340"	349
"84855047400"	338
"84855047460"	370
"84855047520"	361
"84855047580"	366
"84855047640"	371
"84855047700"	334
"84855047760"	369
"84855047820"	361
"84855047880"	367
"84855047940"	366
"84855048000"	353
"84855048060"	353
"84855048120"	361
"84855048180"	353
"84855048240"	360
"84855048300"	346
"84855048360"	327
"84855048420"	361
"84855048480"	344
"84855048540"	319
"84855048600"	347
"84855048660"	351
"84855048720"	336
"84855048780"	356
"84855048840"	309
"84855048900"	234
"84855048960"	234
"84855049020"	228
"84855049080"	362
"84855049140"	345
"84855049200"	337
"84855049260"	338
"84855049320"	338
"84855049380"	350
"84855049440"	354
"84855049500"	327
"84855049560"	337
"84855049620"	306
"84855049680"	332
"84855049740"	312
"84855049800"	315
"84855049860"	319
"84855049920"	343
"84855049980"	320
"84855050040"	333
"84855050100"	341
"84855050160"	339
"84855050220"	319
"84855050280"	338
"84855050340"	346
"84855050400"	333
"84855050460"	355
"84855050520"	332
"84855050580"	329
"84855050640"	330
"84855050700"	329
"84855050760"	336
"84855050820"	362
"84855050880"	319
"84855050940"	337
"84855051000"	319
"84855051060"	330
"84855051120"	338
"84855051180"	363
"84855051240"	346
"84855051300"	328
"84855051360"	329
"84855051420"	330
"84855051480"	322
"84855051540"	344
"84855051600"	306
"84855051660"	314
"84855051720"	318
"84855051780"	323
"84855051840"	331
"84855051900"	317
"84855051960"	328
"84855052020"	335
"84855052080"	340
"84855052140"	342
"84855052200"	322
"84855052260"	350
"84855052320"	330
"84855052380"	313
"84855052440"	315
"84855052500"	217
"84855052560"	231
"84855052620"	211
"84855052680"	219
"84855052740"	305
"84855052800"	315
"84855052860"	306
"84855052920"	324
"84855052980"	318
"84855053040"	317
"84855053100"	332
"84855053160"	331
"84855053220"	326
"84855053280"	307
"84855053340"	322
"84855053400"	335
"84855053460"	332
"84855053520"	313
"84855053580"	332
"84855053640"	321
"84855053700"	317
"84855053760"	320
"84855053820"	322
"84855053880"	305
"84855053940"	335
"84855054000"	278
"84855054060"	279
"84855054120"	300
"84855054180"	320
"84855054240"	318
"84855054300"	317
"84855054360"	324
"84855054420"	313
"84855054480"	317
"84855054540"	328
"84855054600"	292
"84855054660"	299
"84855054720"	306
"84855054780"	294
"84855054840"	300
"84855054900"	311
"84855054960"	306
"84855055020"	309
"84855055080"	295
"84855055140"	297
"84855055200"	305
"84855055260"	322
"84855055320"	324
"84855055380"	299
"84855055440"	277
"84855055500"	306
"84855055560"	308
"84855055620"	315
"84855055680"	311
"84855055740"	308
"84855055800"	309
"84855055860"	289
"84855055920"	296
"84855055980"	290
"84855056040"	257
"84855056100"	232
"84855056160"	191
"84855056220"	216
"84855056280"	221
"84855056340"	216
"84855056400"	284
"84855056460"	294
"84855056520"	281
"84855056580"	296
"84855056640"	288
"84855056700"	289
"84855056760"	284
"84855056820"	301
"84855056880"	283
"84855056940"	283
"84855057000"	294
"84855057060"	261
"84855057120"	287
"84855057180"	278
"84855057240"	278
"84855057300"	295
"84855057360"	278
"84855057420"	303
"84855057480"	306
"84855057540"	285
"84855057600"	268
"84855057660"	296
"84855057720"	298
"84855057780"	291
"84855057840"	292
"84855057900"	311
"84855057960"	297
"84855058020"	318
"84855058080"	290
"84855058140"	281
"84855058200"	263
"84855058260"	303
"84855058320"	276
"84855058380"	293
"84855058440"	282
"84855058500"	292
"84855058560"	307
"84855103440"	185
"84855103500"	180
"84855103560"	190
"84855103620"	209
"84855103680"	185
"84855103740"	188
"84855103800"	194
"84855103860"	198
"84855103920"	193
"84855103980"	186
"84855104040"	198
"84855104100"	181
"84855104160"	190
"84855104220"	222
"84855104280"	205
"84855104340"	191
"84855104400"	209
"84855104460"	184
"84855104520"	187
"84855104580"	174
"84855104640"	187
"84855104700"	173
"84855104760"	206
"84855104820"	186
"84855104880"	173
"84855104940"	187
"84855105000"	167
"84855105060"	200
"84855105120"	167
"84855105180"	190
"84855105240"	195
"84855105300"	180
"84855105360"	197
"84855105420"	186
"84855105480"	211
"84855105540"	190
"84855105600"	197
"84855105660"	203
"84855105720"	190
"84855105780"	182
"84855105840"	195
"84855105900"	192
"84855105960"	202
"84855106020"	198
"84855106080"	171
"84855106140"	171
"84855106200"	176
"84855106260"	204
"84855106320"	201
"84855106380"	193
"84855106440"	204
"84855106500"	198
"84855106560"	183
"84855106620"	191
"84855106680"	169
"84855106740"	165
"84855106800"	137
"84855106860"	157
"84855106920"	113
"84855106980"	121
"84855107040"	183
"84855107100"	191
"84855107160"	195
"84855107220"	202
"84855107280"	172
"84855107340"	192
"84855107400"	187
"84855107460"	223
"84855107520"	199
"84855107580"	211
"84855107640"	186
"84855107700"	172
"84855107760"	188
"84855107820"	162
"84855107880"	181
"84855107940"	190
"84855108000"	184
"84855108060"	203
"84855108120"	191
"84855108180"	220
"84855108240"	207
"84855108300"	191
"84855108360"	205
"84855108420"	199
"84855108480"	187
"84855108540"	195
"84855108600"	173
"84855108660"	176
"84855108720"	179
"84855108780"	205
"84855108840"	177
"84855108900"	197
"84855108960"	186
"84855109020"	206
"84855109080"	216
"84855109140"	189
"84855109200"	192
"84855109260"	191
"84855109320"	178
"84855109380"	182
"84855109440"	187
"84855109500"	194
"84855109560"	171
"84855109620"	189
"84855109680"	213
"84855109740"	179
"84855109800"	195
"84855109860"	183
"84855109920"	188
"84855109980"	184
"84855110040"	195
"84855110100"	189
"84855110160"	130
"84855110220"	169
"84855110280"	134
"84855110340"	138
"84855110400"	127
"84855110460"	153
"84855110520"	192
"84855110580"	183
"84855110640"	185
"84855110700"	190
"84855110760"	183
"84855110820"	193
"84855110880"	187
"84855110940"	171
"84855111000"	172
"84855111060"	202
"84855111120"	188
"84855111180"	183
"84855111240"	181
"84855111300"	172
"84855111360"	204
"84855111420"	178
"84855111480"	185
"84855111540"	195
"84855111600"	191
"84855111660"	174
"84855111720"	193
"84855111780"	181
"84855111840"	178
"84855111900"	198
"84855111960"	175
"84855112020"	185
"84855112080"	194
"84855112140"	193
"84855112200"	181
"84855112260"	189
"84855112320"	202
"84855112380"	182
"84855112440"	189
"84855112500"	193
"84855112560"	189
"84855112620"	206
"84855112680"	186
"84855112740"	197
"84855112800"	197
"84855112860"	172
"84855112920"	174
"84855112980"	189
"84855113040"	178
"84855113100"	177
"84855113160"	158
"84855113220"	194
"84855113280"	174
"84855113340"	187
"84855113400"	173
"84855113460"	205
"84855113520"	183
"84855113580"	180
"84855113640"	185
"84855113700"	167
"84855113760"	187
"84855113820"	176
"84855113880"	189
"84855113940"	185
"84855114000"	161
"84855114060"	174
"84855114120"	171
"84855114180"	191
"84855114240"	182
"84855114300"	175
"84855114360"	181
"84855114420"	174
"84855114480"	185
"84855114540"	189
"84855114600"	182
"84855114660"	185
"84855114720"	168
"84855114780"	189
"84855114840"	158
"84855114900"	152
"84855114960"	164
"84855115020"	172
